dataset,run,seed,method,short_name,mode,factor,effective_interval_min,t_onset,t_fail,max_lead_hours,lead_time_hours,detection_delay_hours,far_preonset_pct,lead_norm,vlt_legacy_hours,far_legacy_pct,valid_alarm,n_test_windows,window_rows,persistence_windows,window_floored,control,onset_method
ONGC,LPC,42,Isolation Forest,isolation_forest,aggregate,5,0.83,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,35.35,,33.633349123638084,5.859385791242691,0.0,40.310077519379846,False,2562,3,2,True,False,terminal
ONGC,LPC,42,Deep SVDD,deep_svdd,aggregate,5,0.83,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,0.0,6.196944444444444,0.0,0.0,0.0,0.0,False,2562,3,2,True,False,terminal
ONGC,LPC,42,LSTM-Autoencoder,lstm_ae,aggregate,5,0.83,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,34.94722222222222,,94.69445760303174,5.792623969796032,0.0,77.51937984496125,False,2562,3,2,True,False,terminal
ONGC,LPC,42,TCN-Autoencoder,tcn,aggregate,5,0.83,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,34.94722222222222,,92.79962103268592,5.792623969796032,0.0,77.51937984496125,False,2562,3,2,True,False,terminal
ONGC,LPC,42,Transformer-AD,transformer_ad,aggregate,5,0.83,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,34.94722222222222,,95.594504973946,5.792623969796032,0.0,77.51937984496125,False,2562,3,2,True,False,terminal
ONGC,LPC,42,RMS-Trend (kσ),rms_trend,aggregate,10,1.67,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,22.711111111111112,,0.4734848484848485,3.764445876881993,22.711111111111112,0.0,True,1281,3,1,True,False,terminal
ONGC,LPC,42,3σ Rule (σ=3.0),three_sigma,aggregate,10,1.67,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,35.35,,56.15530303030303,5.859385791242691,0.0,100.0,False,1281,3,1,True,False,terminal
ONGC,LPC,42,"EWMA (λ=0.2, k=3.0)",ewma,aggregate,10,1.67,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,35.266666666666666,,92.99242424242424,5.845573000598554,0.0,95.3846153846154,False,1281,3,1,True,False,terminal
ONGC,LPC,42,"CUSUM (k=0.5, h=5.0)",cusum,aggregate,10,1.67,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,33.87777777777778,,94.9810606060606,5.615359823196281,0.0,18.461538461538463,False,1281,3,1,True,False,terminal
ONGC,LPC,42,Hotelling T²,hotelling_t2,aggregate,10,1.67,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,35.35,,23.01136363636364,5.859385791242691,0.0,23.07692307692308,False,1281,3,1,True,False,terminal
ONGC,LPC,42,Isolation Forest,isolation_forest,aggregate,10,1.67,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,35.35,,31.818181818181817,5.859385791242691,0.0,32.30769230769231,False,1281,3,1,True,False,terminal
