dataset,run,seed,method,short_name,mode,factor,effective_interval_min,t_onset,t_fail,max_lead_hours,lead_time_hours,detection_delay_hours,far_preonset_pct,lead_norm,vlt_legacy_hours,far_legacy_pct,valid_alarm,n_test_windows,window_rows,persistence_windows,window_floored,control,onset_method
IMS,1st_test,42,RMS-Trend (kσ),rms_trend,aggregate,1,50.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,0.0,,0.0,0.0,0.0,0.0,False,172,10,3,False,True,terminal
IMS,1st_test,42,3σ Rule (σ=3.0),three_sigma,aggregate,1,50.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,108.69888888888889,,41.81818181818181,8.437898913230981,108.69888888888889,0.0,False,172,10,3,False,True,terminal
IMS,1st_test,42,"EWMA (λ=0.2, k=3.0)",ewma,aggregate,1,50.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,152.23222222222222,,63.63636363636363,11.817233051578404,152.23222222222222,0.0,False,172,10,3,False,True,terminal
IMS,1st_test,42,"CUSUM (k=0.5, h=5.0)",cusum,aggregate,1,50.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,114.93222222222222,,57.57575757575758,8.921769880972917,114.93222222222222,0.0,False,172,10,3,False,True,terminal
IMS,1st_test,42,Hotelling T²,hotelling_t2,aggregate,1,50.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,152.23222222222222,,65.45454545454545,11.817233051578404,152.23222222222222,0.0,False,172,10,3,False,True,terminal
IMS,1st_test,42,Isolation Forest,isolation_forest,aggregate,1,50.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,152.23222222222222,,72.72727272727273,11.817233051578404,152.23222222222222,0.0,False,172,10,3,False,True,terminal
IMS,1st_test,42,Deep SVDD,deep_svdd,aggregate,1,50.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,34.04888888888889,,1.8181818181818181,2.6430912540969467,34.04888888888889,0.0,True,172,10,3,False,True,terminal
IMS,1st_test,42,LSTM-Autoencoder,lstm_ae,aggregate,1,50.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,195.63222222222223,,100.0,15.186217008797655,0.0,100.0,False,172,10,3,False,True,terminal
IMS,1st_test,42,TCN-Autoencoder,tcn,aggregate,1,50.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,154.73222222222222,,81.21212121212122,12.011298947731586,154.73222222222222,0.0,False,172,10,3,False,True,terminal
IMS,1st_test,42,Transformer-AD,transformer_ad,aggregate,1,50.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,153.89888888888888,,80.60606060606061,11.946610315680523,153.89888888888888,0.0,False,172,10,3,False,True,terminal
IMS,1st_test,42,RMS-Trend (kσ),rms_trend,aggregate,2,100.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,92.89888888888889,,24.390243902439025,7.2114024495428675,92.89888888888889,0.0,False,86,10,3,False,True,terminal
IMS,1st_test,42,3σ Rule (σ=3.0),three_sigma,aggregate,2,100.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,112.43222222222222,,46.34146341463415,8.727703984819735,112.43222222222222,0.0,False,86,10,3,False,True,terminal
IMS,1st_test,42,"EWMA (λ=0.2, k=3.0)",ewma,aggregate,2,100.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,117.43222222222222,,59.756097560975604,9.115835777126101,117.43222222222222,0.0,False,86,10,3,False,True,terminal
IMS,1st_test,42,"CUSUM (k=0.5, h=5.0)",cusum,aggregate,2,100.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,114.0988888888889,,57.3170731707317,8.857081248921856,114.0988888888889,0.0,False,86,10,3,False,True,terminal
IMS,1st_test,42,Hotelling T²,hotelling_t2,aggregate,2,100.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,156.39888888888888,,73.17073170731707,12.140676211833707,156.39888888888888,0.0,False,86,10,3,False,True,terminal
IMS,1st_test,42,Isolation Forest,isolation_forest,aggregate,2,100.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,148.06555555555556,,65.85365853658537,11.493789891323098,148.06555555555556,0.0,False,86,10,3,False,True,terminal
IMS,1st_test,42,Deep SVDD,deep_svdd,aggregate,2,100.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,44.64888888888889,,3.6585365853658534,3.4659306537864416,44.64888888888889,0.0,True,86,10,3,False,True,terminal
IMS,1st_test,42,LSTM-Autoencoder,lstm_ae,aggregate,2,100.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,194.79888888888888,,100.0,15.121528376746593,0.0,100.0,False,86,10,3,False,True,terminal
IMS,1st_test,42,TCN-Autoencoder,tcn,aggregate,2,100.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,194.79888888888888,,100.0,15.121528376746593,0.0,100.0,False,86,10,3,False,True,terminal
IMS,1st_test,42,Transformer-AD,transformer_ad,aggregate,2,100.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,194.79888888888888,,100.0,15.121528376746593,0.0,100.0,False,86,10,3,False,True,terminal
IMS,1st_test,42,RMS-Trend (kσ),rms_trend,aggregate,5,250.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,0.0,,0.0,0.0,0.0,0.0,False,35,10,3,False,True,terminal
IMS,1st_test,42,3σ Rule (σ=3.0),three_sigma,aggregate,5,250.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,107.86555555555556,,54.54545454545454,8.37321028117992,107.86555555555556,0.0,False,35,10,3,False,True,terminal
IMS,1st_test,42,"EWMA (λ=0.2, k=3.0)",ewma,aggregate,5,250.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,114.0988888888889,,57.57575757575758,8.857081248921856,114.0988888888889,0.0,False,35,10,3,False,True,terminal
IMS,1st_test,42,"CUSUM (k=0.5, h=5.0)",cusum,aggregate,5,250.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,114.0988888888889,,57.57575757575758,8.857081248921856,114.0988888888889,0.0,False,35,10,3,False,True,terminal
IMS,1st_test,42,Hotelling T²,hotelling_t2,aggregate,5,250.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,154.73222222222222,,78.78787878787878,12.011298947731586,154.73222222222222,0.0,False,35,10,3,False,True,terminal
IMS,1st_test,42,Isolation Forest,isolation_forest,aggregate,5,250.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,118.26555555555555,,60.60606060606061,9.18052440917716,118.26555555555555,0.0,False,35,10,3,False,True,terminal
IMS,1st_test,42,Deep SVDD,deep_svdd,aggregate,5,250.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,0.0,,0.0,0.0,0.0,0.0,False,35,10,3,False,True,terminal
IMS,1st_test,42,LSTM-Autoencoder,lstm_ae,aggregate,5,250.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,194.79888888888888,,100.0,15.121528376746593,0.0,100.0,False,35,10,3,False,True,terminal
IMS,1st_test,42,TCN-Autoencoder,tcn,aggregate,5,250.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,194.79888888888888,,100.0,15.121528376746593,0.0,100.0,False,35,10,3,False,True,terminal
IMS,1st_test,42,Transformer-AD,transformer_ad,aggregate,5,250.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,194.79888888888888,,100.0,15.121528376746593,0.0,100.0,False,35,10,3,False,True,terminal
IMS,1st_test,42,RMS-Trend (kσ),rms_trend,aggregate,10,500.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,0.0,,0.0,0.0,0.0,0.0,False,18,10,3,False,True,terminal
IMS,1st_test,42,3σ Rule (σ=3.0),three_sigma,aggregate,10,500.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,101.23222222222222,,52.94117647058824,7.858288770053476,101.23222222222222,0.0,False,18,10,3,False,True,terminal
IMS,1st_test,42,"EWMA (λ=0.2, k=3.0)",ewma,aggregate,10,500.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,114.0988888888889,,58.82352941176471,8.857081248921856,114.0988888888889,0.0,False,18,10,3,False,True,terminal
IMS,1st_test,42,"CUSUM (k=0.5, h=5.0)",cusum,aggregate,10,500.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,114.0988888888889,,58.82352941176471,8.857081248921856,114.0988888888889,0.0,False,18,10,3,False,True,terminal
IMS,1st_test,42,Hotelling T²,hotelling_t2,aggregate,10,500.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,154.73222222222222,,82.35294117647058,12.011298947731586,154.73222222222222,0.0,False,18,10,3,False,True,terminal
IMS,1st_test,42,Isolation Forest,isolation_forest,aggregate,10,500.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,114.0988888888889,,58.82352941176471,8.857081248921856,114.0988888888889,0.0,False,18,10,3,False,True,terminal
IMS,1st_test,42,Deep SVDD,deep_svdd,aggregate,10,500.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,0.0,,0.0,0.0,0.0,0.0,False,18,10,3,False,True,terminal
IMS,1st_test,42,LSTM-Autoencoder,lstm_ae,aggregate,10,500.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,,,,,,,False,18,10,3,False,True,terminal
IMS,1st_test,42,TCN-Autoencoder,tcn,aggregate,10,500.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,,,,,,,False,18,10,3,False,True,terminal
IMS,1st_test,42,Transformer-AD,transformer_ad,aggregate,10,500.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,,,,,,,False,18,10,3,False,True,terminal
IMS,1st_test,42,RMS-Trend (kσ),rms_trend,aggregate,20,1160.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,0.0,,0.0,0.0,0.0,0.0,False,9,10,3,False,True,terminal
