dataset,run,seed,method,short_name,mode,factor,effective_interval_min,t_onset,t_fail,max_lead_hours,lead_time_hours,detection_delay_hours,far_preonset_pct,lead_norm,vlt_legacy_hours,far_legacy_pct,valid_alarm,n_test_windows,window_rows,persistence_windows,window_floored,control,onset_method,onset_indicator,feature_mode
FEMTO,Bearing1_1,42,RMS-Trend (kσ),rms_trend,aggregate,5,1.0,2011-01-01 07:09:10,2011-01-01 07:47:00,0.63,0.16666666666666666,0.4638888888888889,0.0,0.2643171806167401,0.16666666666666666,0.0,True,187,3,2,True,False,terminal,rms_kurt,load_pipeline (invariant)
FEMTO,Bearing1_1,42,3σ Rule (σ=3.0),three_sigma,aggregate,5,1.0,2011-01-01 07:09:10,2011-01-01 07:47:00,0.63,0.16666666666666666,0.4638888888888889,0.0,0.2643171806167401,0.16666666666666666,0.0,True,187,3,2,True,False,terminal,rms_kurt,load_pipeline (invariant)
FEMTO,Bearing1_1,42,"EWMA (λ=0.2, k=3.0)",ewma,aggregate,5,1.0,2011-01-01 07:09:10,2011-01-01 07:47:00,0.63,0.16666666666666666,0.4638888888888889,0.0,0.2643171806167401,0.16666666666666666,0.0,True,187,3,2,True,False,terminal,rms_kurt,load_pipeline (invariant)
FEMTO,Bearing1_1,42,"CUSUM (k=0.5, h=5.0)",cusum,aggregate,5,1.0,2011-01-01 07:09:10,2011-01-01 07:47:00,0.63,0.4,0.23055555555555557,0.0,0.6343612334801763,0.4,0.0,True,187,3,2,True,False,terminal,rms_kurt,load_pipeline (invariant)
FEMTO,Bearing1_1,42,Hotelling T²,hotelling_t2,aggregate,5,1.0,2011-01-01 07:09:10,2011-01-01 07:47:00,0.63,1.6833333333333333,,36.666666666666664,2.669603524229075,1.6833333333333333,0.0,False,187,3,2,True,False,terminal,rms_kurt,load_pipeline (invariant)
FEMTO,Bearing1_1,42,Isolation Forest,isolation_forest,aggregate,5,1.0,2011-01-01 07:09:10,2011-01-01 07:47:00,0.63,1.5333333333333334,,17.333333333333336,2.431718061674009,1.5333333333333334,0.0,False,187,3,2,True,False,terminal,rms_kurt,load_pipeline (invariant)
FEMTO,Bearing1_1,42,Deep SVDD,deep_svdd,aggregate,5,1.0,2011-01-01 07:09:10,2011-01-01 07:47:00,0.63,0.03333333333333333,0.5972222222222222,0.0,0.05286343612334802,0.03333333333333333,0.0,True,187,3,2,True,False,terminal,rms_kurt,load_pipeline (invariant)
FEMTO,Bearing1_1,42,LSTM-Autoencoder,lstm_ae,aggregate,5,1.0,2011-01-01 07:09:10,2011-01-01 07:47:00,0.63,2.6166666666666667,,80.0,4.149779735682819,2.6166666666666667,0.0,False,187,3,2,True,False,terminal,rms_kurt,load_pipeline (invariant)
FEMTO,Bearing1_1,42,TCN-Autoencoder,tcn,aggregate,5,1.0,2011-01-01 07:09:10,2011-01-01 07:47:00,0.63,3.1166666666666667,,100.0,4.942731277533039,0.0,100.0,False,187,3,2,True,False,terminal,rms_kurt,load_pipeline (invariant)
FEMTO,Bearing1_1,42,Transformer-AD,transformer_ad,aggregate,5,1.0,2011-01-01 07:09:10,2011-01-01 07:47:00,0.63,3.1166666666666667,,100.0,4.942731277533039,0.0,100.0,False,187,3,2,True,False,terminal,rms_kurt,load_pipeline (invariant)
FEMTO,Bearing1_1,42,RMS-Trend (kσ),rms_trend,aggregate,10,2.0,2011-01-01 07:09:10,2011-01-01 07:47:00,0.63,0.15,0.48055555555555557,0.0,0.23788546255506607,0.15,0.0,True,93,3,1,True,False,terminal,rms_kurt,load_pipeline (invariant)
FEMTO,Bearing1_1,42,3σ Rule (σ=3.0),three_sigma,aggregate,10,2.0,2011-01-01 07:09:10,2011-01-01 07:47:00,0.63,0.18333333333333332,0.44722222222222224,0.0,0.2907488986784141,0.18333333333333332,0.0,True,93,3,1,True,False,terminal,rms_kurt,load_pipeline (invariant)
FEMTO,Bearing1_1,42,"EWMA (λ=0.2, k=3.0)",ewma,aggregate,10,2.0,2011-01-01 07:09:10,2011-01-01 07:47:00,0.63,0.18333333333333332,0.44722222222222224,0.0,0.2907488986784141,0.18333333333333332,0.0,True,93,3,1,True,False,terminal,rms_kurt,load_pipeline (invariant)
FEMTO,Bearing1_1,42,"CUSUM (k=0.5, h=5.0)",cusum,aggregate,10,2.0,2011-01-01 07:09:10,2011-01-01 07:47:00,0.63,0.5166666666666667,0.11388888888888889,0.0,0.8193832599118944,0.5166666666666667,0.0,True,93,3,1,True,False,terminal,rms_kurt,load_pipeline (invariant)
FEMTO,Bearing1_1,42,Hotelling T²,hotelling_t2,aggregate,10,2.0,2011-01-01 07:09:10,2011-01-01 07:47:00,0.63,2.216666666666667,,57.333333333333336,3.5154185022026434,2.216666666666667,0.0,False,93,3,1,True,False,terminal,rms_kurt,load_pipeline (invariant)
FEMTO,Bearing1_1,42,Isolation Forest,isolation_forest,aggregate,10,2.0,2011-01-01 07:09:10,2011-01-01 07:47:00,0.63,0.18333333333333332,0.44722222222222224,0.0,0.2907488986784141,0.18333333333333332,0.0,True,93,3,1,True,False,terminal,rms_kurt,load_pipeline (invariant)
FEMTO,Bearing1_1,42,Deep SVDD,deep_svdd,aggregate,10,2.0,2011-01-01 07:09:10,2011-01-01 07:47:00,0.63,0.05,0.5805555555555556,0.0,0.07929515418502203,0.05,0.0,True,93,3,1,True,False,terminal,rms_kurt,load_pipeline (invariant)
FEMTO,Bearing1_1,42,LSTM-Autoencoder,lstm_ae,aggregate,10,2.0,2011-01-01 07:09:10,2011-01-01 07:47:00,0.63,3.1166666666666667,,100.0,4.942731277533039,0.0,100.0,False,93,3,1,True,False,terminal,rms_kurt,load_pipeline (invariant)
FEMTO,Bearing1_1,42,TCN-Autoencoder,tcn,aggregate,10,2.0,2011-01-01 07:09:10,2011-01-01 07:47:00,0.63,3.1166666666666667,,100.0,4.942731277533039,0.0,100.0,False,93,3,1,True,False,terminal,rms_kurt,load_pipeline (invariant)
FEMTO,Bearing1_1,42,Transformer-AD,transformer_ad,aggregate,10,2.0,2011-01-01 07:09:10,2011-01-01 07:47:00,0.63,3.1166666666666667,,100.0,4.942731277533039,0.0,100.0,False,93,3,1,True,False,terminal,rms_kurt,load_pipeline (invariant)
FEMTO,Bearing1_1,42,RMS-Trend (kσ),rms_trend,aggregate,20,3.0,2011-01-01 07:09:10,2011-01-01 07:47:00,0.63,0.18333333333333332,0.44722222222222224,0.0,0.2907488986784141,0.18333333333333332,0.0,True,62,3,1,True,False,terminal,rms_kurt,load_pipeline (invariant)
FEMTO,Bearing1_1,42,3σ Rule (σ=3.0),three_sigma,aggregate,20,3.0,2011-01-01 07:09:10,2011-01-01 07:47:00,0.63,0.18333333333333332,0.44722222222222224,0.0,0.2907488986784141,0.18333333333333332,0.0,True,62,3,1,True,False,terminal,rms_kurt,load_pipeline (invariant)
FEMTO,Bearing1_1,42,"EWMA (λ=0.2, k=3.0)",ewma,aggregate,20,3.0,2011-01-01 07:09:10,2011-01-01 07:47:00,0.63,0.23333333333333334,0.3972222222222222,0.0,0.37004405286343617,0.23333333333333334,0.0,True,62,3,1,True,False,terminal,rms_kurt,load_pipeline (invariant)
FEMTO,Bearing1_1,42,"CUSUM (k=0.5, h=5.0)",cusum,aggregate,20,3.0,2011-01-01 07:09:10,2011-01-01 07:47:00,0.63,0.3333333333333333,0.2972222222222222,0.0,0.5286343612334802,0.3333333333333333,0.0,True,62,3,1,True,False,terminal,rms_kurt,load_pipeline (invariant)
FEMTO,Bearing1_1,42,Hotelling T²,hotelling_t2,aggregate,20,3.0,2011-01-01 07:09:10,2011-01-01 07:47:00,0.63,2.8833333333333333,,86.27450980392157,4.572687224669604,2.8833333333333333,0.0,False,62,3,1,True,False,terminal,rms_kurt,load_pipeline (invariant)
FEMTO,Bearing1_1,42,Isolation Forest,isolation_forest,aggregate,20,3.0,2011-01-01 07:09:10,2011-01-01 07:47:00,0.63,0.23333333333333334,0.3972222222222222,0.0,0.37004405286343617,0.23333333333333334,0.0,True,62,3,1,True,False,terminal,rms_kurt,load_pipeline (invariant)
FEMTO,Bearing1_1,42,Deep SVDD,deep_svdd,aggregate,20,3.0,2011-01-01 07:09:10,2011-01-01 07:47:00,0.63,0.08333333333333333,0.5472222222222223,0.0,0.13215859030837004,0.08333333333333333,0.0,True,62,3,1,True,False,terminal,rms_kurt,load_pipeline (invariant)
FEMTO,Bearing1_1,42,LSTM-Autoencoder,lstm_ae,aggregate,20,3.0,2011-01-01 07:09:10,2011-01-01 07:47:00,0.63,3.1333333333333333,,100.0,4.969162995594714,0.0,100.0,False,62,3,1,True,False,terminal,rms_kurt,load_pipeline (invariant)
FEMTO,Bearing1_1,42,TCN-Autoencoder,tcn,aggregate,20,3.0,2011-01-01 07:09:10,2011-01-01 07:47:00,0.63,3.1333333333333333,,100.0,4.969162995594714,0.0,100.0,False,62,3,1,True,False,terminal,rms_kurt,load_pipeline (invariant)
FEMTO,Bearing1_1,42,Transformer-AD,transformer_ad,aggregate,20,3.0,2011-01-01 07:09:10,2011-01-01 07:47:00,0.63,3.1333333333333333,,100.0,4.969162995594714,0.0,100.0,False,62,3,1,True,False,terminal,rms_kurt,load_pipeline (invariant)
FEMTO,Bearing1_1,42,RMS-Trend (kσ),rms_trend,decimate,1,0.17,2011-01-01 07:09:10,2011-01-01 07:47:00,0.63,0.06111111111111111,0.5694444444444444,0.0,0.09691629955947137,0.06111111111111111,0.0,True,224,10,3,False,False,terminal,rms_kurt,load_pipeline (invariant)
FEMTO,Bearing1_1,42,3σ Rule (σ=3.0),three_sigma,decimate,1,0.17,2011-01-01 07:09:10,2011-01-01 07:47:00,0.63,0.15833333333333333,0.4722222222222222,0.0,0.2511013215859031,0.15833333333333333,0.0,True,224,10,3,False,False,terminal,rms_kurt,load_pipeline (invariant)
FEMTO,Bearing1_1,42,"EWMA (λ=0.2, k=3.0)",ewma,decimate,1,0.17,2011-01-01 07:09:10,2011-01-01 07:47:00,0.63,0.15833333333333333,0.4722222222222222,0.0,0.2511013215859031,0.15833333333333333,0.0,True,224,10,3,False,False,terminal,rms_kurt,load_pipeline (invariant)
FEMTO,Bearing1_1,42,"CUSUM (k=0.5, h=5.0)",cusum,decimate,1,0.17,2011-01-01 07:09:10,2011-01-01 07:47:00,0.63,0.4222222222222222,0.20833333333333334,0.0,0.6696035242290749,0.4222222222222222,0.0,True,224,10,3,False,False,terminal,rms_kurt,load_pipeline (invariant)
FEMTO,Bearing1_1,42,Hotelling T²,hotelling_t2,decimate,1,0.17,2011-01-01 07:09:10,2011-01-01 07:47:00,0.63,0.575,0.05555555555555555,0.0,0.9118942731277533,0.575,0.0,True,224,10,3,False,False,terminal,rms_kurt,load_pipeline (invariant)
FEMTO,Bearing1_1,42,Isolation Forest,isolation_forest,decimate,1,0.17,2011-01-01 07:09:10,2011-01-01 07:47:00,0.63,0.17222222222222222,0.4583333333333333,0.0,0.27312775330396477,0.17222222222222222,0.0,True,224,10,3,False,False,terminal,rms_kurt,load_pipeline (invariant)
FEMTO,Bearing1_1,42,Deep SVDD,deep_svdd,decimate,1,0.17,2011-01-01 07:09:10,2011-01-01 07:47:00,0.63,0.0,,0.0,0.0,0.0,0.0,False,224,10,3,False,False,terminal,rms_kurt,load_pipeline (invariant)
FEMTO,Bearing1_1,42,LSTM-Autoencoder,lstm_ae,decimate,1,0.17,2011-01-01 07:09:10,2011-01-01 07:47:00,0.63,3.1166666666666667,,100.0,4.942731277533039,0.0,100.0,False,224,10,3,False,False,terminal,rms_kurt,load_pipeline (invariant)
FEMTO,Bearing1_1,42,TCN-Autoencoder,tcn,decimate,1,0.17,2011-01-01 07:09:10,2011-01-01 07:47:00,0.63,3.1166666666666667,,100.0,4.942731277533039,0.0,100.0,False,224,10,3,False,False,terminal,rms_kurt,load_pipeline (invariant)
FEMTO,Bearing1_1,42,Transformer-AD,transformer_ad,decimate,1,0.17,2011-01-01 07:09:10,2011-01-01 07:47:00,0.63,3.1166666666666667,,100.0,4.942731277533039,0.0,100.0,False,224,10,3,False,False,terminal,rms_kurt,load_pipeline (invariant)
FEMTO,Bearing1_1,42,RMS-Trend (kσ),rms_trend,decimate,2,0.33,2011-01-01 07:09:10,2011-01-01 07:47:00,0.63,0.10555555555555556,0.525,0.0,0.16740088105726872,0.10555555555555556,0.0,True,280,5,4,False,False,terminal,rms_kurt,load_pipeline (invariant)
FEMTO,Bearing1_1,42,3σ Rule (σ=3.0),three_sigma,decimate,2,0.33,2011-01-01 07:09:10,2011-01-01 07:47:00,0.63,0.5833333333333334,0.04722222222222222,0.0,0.9251101321585904,0.5833333333333334,0.0,True,280,5,4,False,False,terminal,rms_kurt,load_pipeline (invariant)
FEMTO,Bearing1_1,42,"EWMA (λ=0.2, k=3.0)",ewma,decimate,2,0.33,2011-01-01 07:09:10,2011-01-01 07:47:00,0.63,0.16111111111111112,0.46944444444444444,0.0,0.25550660792951546,0.16111111111111112,0.0,True,280,5,4,False,False,terminal,rms_kurt,load_pipeline (invariant)
FEMTO,Bearing1_1,42,"CUSUM (k=0.5, h=5.0)",cusum,decimate,2,0.33,2011-01-01 07:09:10,2011-01-01 07:47:00,0.63,0.6166666666666667,0.013888888888888888,0.0,0.9779735682819384,0.6166666666666667,0.0,True,280,5,4,False,False,terminal,rms_kurt,load_pipeline (invariant)
FEMTO,Bearing1_1,42,Hotelling T²,hotelling_t2,decimate,2,0.33,2011-01-01 07:09:10,2011-01-01 07:47:00,0.63,2.1055555555555556,,45.089285714285715,3.33920704845815,2.1055555555555556,0.0,False,280,5,4,False,False,terminal,rms_kurt,load_pipeline (invariant)
