dataset,run,seed,method,short_name,mode,factor,effective_interval_min,t_onset,t_fail,max_lead_hours,lead_time_hours,detection_delay_hours,far_preonset_pct,lead_norm,vlt_legacy_hours,far_legacy_pct,valid_alarm,n_test_windows,window_rows,persistence_windows,window_floored,control,onset_method,onset_indicator,feature_mode
XJTU-SY,Bearing1_1,42,"EWMA (λ=0.2, k=3.0)",ewma,aggregate,5,5.0,2019-01-01 01:15:00,2019-01-01 02:02:00,0.78,0.8666666666666667,,100.0,1.1063829787234043,0.0,100.0,False,10,3,2,True,False,terminal,rms_kurt,load_pipeline (invariant)
XJTU-SY,Bearing1_1,42,"CUSUM (k=0.5, h=5.0)",cusum,aggregate,5,5.0,2019-01-01 01:15:00,2019-01-01 02:02:00,0.78,0.8666666666666667,,100.0,1.1063829787234043,0.0,100.0,False,10,3,2,True,False,terminal,rms_kurt,load_pipeline (invariant)
XJTU-SY,Bearing1_1,42,Hotelling T²,hotelling_t2,aggregate,5,5.0,2019-01-01 01:15:00,2019-01-01 02:02:00,0.78,0.8666666666666667,,100.0,1.1063829787234043,0.0,100.0,False,10,3,2,True,False,terminal,rms_kurt,load_pipeline (invariant)
XJTU-SY,Bearing1_1,42,Isolation Forest,isolation_forest,aggregate,5,5.0,2019-01-01 01:15:00,2019-01-01 02:02:00,0.78,0.0,,0.0,0.0,0.0,0.0,False,10,3,2,True,False,terminal,rms_kurt,load_pipeline (invariant)
XJTU-SY,Bearing1_1,42,Deep SVDD,deep_svdd,aggregate,5,5.0,2019-01-01 01:15:00,2019-01-01 02:02:00,0.78,0.0,,0.0,0.0,0.0,0.0,False,10,3,2,True,False,terminal,rms_kurt,load_pipeline (invariant)
XJTU-SY,Bearing1_1,42,LSTM-Autoencoder,lstm_ae,aggregate,5,5.0,2019-01-01 01:15:00,2019-01-01 02:02:00,0.78,,,,,,,False,10,3,2,True,False,terminal,rms_kurt,load_pipeline (invariant)
XJTU-SY,Bearing1_1,42,TCN-Autoencoder,tcn,aggregate,5,5.0,2019-01-01 01:15:00,2019-01-01 02:02:00,0.78,,,,,,,False,10,3,2,True,False,terminal,rms_kurt,load_pipeline (invariant)
XJTU-SY,Bearing1_1,42,Transformer-AD,transformer_ad,aggregate,5,5.0,2019-01-01 01:15:00,2019-01-01 02:02:00,0.78,,,,,,,False,10,3,2,True,False,terminal,rms_kurt,load_pipeline (invariant)
XJTU-SY,Bearing1_1,42,RMS-Trend (kσ),rms_trend,aggregate,10,10.0,2019-01-01 01:15:00,2019-01-01 02:02:00,0.78,0.2,0.5833333333333334,0.0,0.25531914893617025,0.2,0.0,True,5,3,1,True,False,terminal,rms_kurt,load_pipeline (invariant)
XJTU-SY,Bearing1_1,42,3σ Rule (σ=3.0),three_sigma,aggregate,10,10.0,2019-01-01 01:15:00,2019-01-01 02:02:00,0.78,0.8666666666666667,,100.0,1.1063829787234043,0.0,100.0,False,5,3,1,True,False,terminal,rms_kurt,load_pipeline (invariant)
XJTU-SY,Bearing1_1,42,"EWMA (λ=0.2, k=3.0)",ewma,aggregate,10,10.0,2019-01-01 01:15:00,2019-01-01 02:02:00,0.78,0.8666666666666667,,100.0,1.1063829787234043,0.0,100.0,False,5,3,1,True,False,terminal,rms_kurt,load_pipeline (invariant)
XJTU-SY,Bearing1_1,42,"CUSUM (k=0.5, h=5.0)",cusum,aggregate,10,10.0,2019-01-01 01:15:00,2019-01-01 02:02:00,0.78,0.8666666666666667,,100.0,1.1063829787234043,0.0,100.0,False,5,3,1,True,False,terminal,rms_kurt,load_pipeline (invariant)
XJTU-SY,Bearing1_1,42,Hotelling T²,hotelling_t2,aggregate,10,10.0,2019-01-01 01:15:00,2019-01-01 02:02:00,0.78,0.8666666666666667,,100.0,1.1063829787234043,0.0,100.0,False,5,3,1,True,False,terminal,rms_kurt,load_pipeline (invariant)
XJTU-SY,Bearing1_1,42,Isolation Forest,isolation_forest,aggregate,10,10.0,2019-01-01 01:15:00,2019-01-01 02:02:00,0.78,0.0,,0.0,0.0,0.0,0.0,False,5,3,1,True,False,terminal,rms_kurt,load_pipeline (invariant)
XJTU-SY,Bearing1_1,42,Deep SVDD,deep_svdd,aggregate,10,10.0,2019-01-01 01:15:00,2019-01-01 02:02:00,0.78,0.2,0.5833333333333334,0.0,0.25531914893617025,0.2,0.0,True,5,3,1,True,False,terminal,rms_kurt,load_pipeline (invariant)
XJTU-SY,Bearing1_1,42,LSTM-Autoencoder,lstm_ae,aggregate,10,10.0,2019-01-01 01:15:00,2019-01-01 02:02:00,0.78,,,,,,,False,5,3,1,True,False,terminal,rms_kurt,load_pipeline (invariant)
