dataset,run,seed,method,short_name,mode,factor,effective_interval_min,t_onset,t_fail,max_lead_hours,lead_time_hours,detection_delay_hours,far_preonset_pct,lead_norm,vlt_legacy_hours,far_legacy_pct,valid_alarm,n_test_windows,window_rows,persistence_windows,window_floored,control,onset_method,persistence,schema
IMS,2nd_test,42,3σ Rule (σ=3.0),three_sigma,decimate,5,250.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,46.333333333333336,16.166666666666668,0.0,0.7413333333333334,46.333333333333336,0.0,True,16,10,1,False,True,terminal,1,invariant
IMS,2nd_test,42,"EWMA (λ=0.2, k=3.0)",ewma,decimate,5,250.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,46.333333333333336,16.166666666666668,0.0,0.7413333333333334,46.333333333333336,0.0,True,16,10,1,False,True,terminal,1,invariant
IMS,2nd_test,42,"CUSUM (k=0.5, h=5.0)",cusum,decimate,5,250.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,46.333333333333336,16.166666666666668,0.0,0.7413333333333334,46.333333333333336,0.0,True,16,10,1,False,True,terminal,1,invariant
IMS,2nd_test,42,Hotelling T²,hotelling_t2,decimate,5,250.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,67.16666666666667,,50.0,1.0746666666666667,0.0,100.0,False,16,10,1,False,True,terminal,1,invariant
IMS,2nd_test,42,Isolation Forest,isolation_forest,decimate,5,250.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,8.833333333333334,53.666666666666664,0.0,0.14133333333333334,8.833333333333334,0.0,True,16,10,1,False,True,terminal,1,invariant
IMS,2nd_test,42,RMS-Trend (kσ),rms_trend,decimate,10,500.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,4.666666666666667,57.833333333333336,0.0,0.07466666666666667,4.666666666666667,0.0,True,8,10,1,False,True,terminal,1,invariant
IMS,2nd_test,42,3σ Rule (σ=3.0),three_sigma,decimate,10,500.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,46.333333333333336,16.166666666666668,0.0,0.7413333333333334,46.333333333333336,0.0,True,8,10,1,False,True,terminal,1,invariant
IMS,2nd_test,42,"EWMA (λ=0.2, k=3.0)",ewma,decimate,10,500.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,46.333333333333336,16.166666666666668,0.0,0.7413333333333334,46.333333333333336,0.0,True,8,10,1,False,True,terminal,1,invariant
IMS,2nd_test,42,"CUSUM (k=0.5, h=5.0)",cusum,decimate,10,500.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,46.333333333333336,16.166666666666668,0.0,0.7413333333333334,46.333333333333336,0.0,True,8,10,1,False,True,terminal,1,invariant
IMS,2nd_test,42,Hotelling T²,hotelling_t2,decimate,10,500.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,54.666666666666664,7.833333333333333,0.0,0.8746666666666666,54.666666666666664,0.0,True,8,10,1,False,True,terminal,1,invariant
IMS,2nd_test,42,Isolation Forest,isolation_forest,decimate,10,500.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,0.0,,0.0,0.0,0.0,0.0,False,8,10,1,False,True,terminal,1,invariant
IMS,2nd_test,42,RMS-Trend (kσ),rms_trend,decimate,20,1000.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,46.333333333333336,16.166666666666668,0.0,0.7413333333333334,46.333333333333336,0.0,True,4,10,1,False,True,terminal,1,invariant
IMS,2nd_test,42,3σ Rule (σ=3.0),three_sigma,decimate,20,1000.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,46.333333333333336,16.166666666666668,0.0,0.7413333333333334,46.333333333333336,0.0,True,4,10,1,False,True,terminal,1,invariant
IMS,2nd_test,42,"EWMA (λ=0.2, k=3.0)",ewma,decimate,20,1000.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,46.333333333333336,16.166666666666668,0.0,0.7413333333333334,46.333333333333336,0.0,True,4,10,1,False,True,terminal,1,invariant
IMS,2nd_test,42,"CUSUM (k=0.5, h=5.0)",cusum,decimate,20,1000.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,46.333333333333336,16.166666666666668,0.0,0.7413333333333334,46.333333333333336,0.0,True,4,10,1,False,True,terminal,1,invariant
IMS,2nd_test,42,Hotelling T²,hotelling_t2,decimate,20,1000.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,46.333333333333336,16.166666666666668,0.0,0.7413333333333334,46.333333333333336,0.0,True,4,10,1,False,True,terminal,1,invariant
IMS,2nd_test,42,Isolation Forest,isolation_forest,decimate,20,1000.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,0.0,,0.0,0.0,0.0,0.0,False,4,10,1,False,True,terminal,1,invariant
IMS,3rd_test,42,RMS-Trend (kσ),rms_trend,aggregate,1,50.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,9.666666666666666,34.833333333333336,0.0,0.21722846441947563,9.666666666666666,0.0,True,506,10,1,False,True,terminal,1,invariant
IMS,3rd_test,42,3σ Rule (σ=3.0),three_sigma,aggregate,1,50.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,59.666666666666664,,0.4405286343612335,1.3408239700374531,59.666666666666664,0.0,True,506,10,1,False,True,terminal,1,invariant
IMS,3rd_test,42,"EWMA (λ=0.2, k=3.0)",ewma,aggregate,1,50.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,28.0,16.5,0.0,0.6292134831460674,28.0,0.0,True,506,10,1,False,True,terminal,1,invariant
IMS,3rd_test,42,"CUSUM (k=0.5, h=5.0)",cusum,aggregate,1,50.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,26.333333333333332,18.166666666666668,0.0,0.5917602996254682,26.333333333333332,0.0,True,506,10,1,False,True,terminal,1,invariant
IMS,3rd_test,42,Hotelling T²,hotelling_t2,aggregate,1,50.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,320.85,,6.167400881057269,7.210112359550562,320.85,0.0,True,506,10,1,False,True,terminal,1,invariant
IMS,3rd_test,42,Isolation Forest,isolation_forest,aggregate,1,50.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,320.85,,2.2026431718061676,7.210112359550562,320.85,0.0,True,506,10,1,False,True,terminal,1,invariant
IMS,3rd_test,42,RMS-Trend (kσ),rms_trend,aggregate,2,100.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,8.833333333333334,35.666666666666664,0.0,0.19850187265917604,8.833333333333334,0.0,True,253,10,1,False,True,terminal,1,invariant
IMS,3rd_test,42,3σ Rule (σ=3.0),three_sigma,aggregate,2,100.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,58.833333333333336,,0.4424778761061947,1.3220973782771537,58.833333333333336,0.0,True,253,10,1,False,True,terminal,1,invariant
IMS,3rd_test,42,"EWMA (λ=0.2, k=3.0)",ewma,aggregate,2,100.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,27.166666666666668,17.333333333333332,0.0,0.6104868913857678,27.166666666666668,0.0,True,253,10,1,False,True,terminal,1,invariant
IMS,3rd_test,42,"CUSUM (k=0.5, h=5.0)",cusum,aggregate,2,100.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,25.5,19.0,0.0,0.5730337078651685,25.5,0.0,True,253,10,1,False,True,terminal,1,invariant
IMS,3rd_test,42,Hotelling T²,hotelling_t2,aggregate,2,100.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,315.85,,6.637168141592921,7.097752808988765,315.85,0.0,True,253,10,1,False,True,terminal,1,invariant
IMS,3rd_test,42,Isolation Forest,isolation_forest,aggregate,2,100.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,314.18333333333334,,1.7699115044247788,7.060299625468165,314.18333333333334,0.0,True,253,10,1,False,True,terminal,1,invariant
IMS,3rd_test,42,RMS-Trend (kσ),rms_trend,aggregate,5,250.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,8.0,36.5,0.0,0.1797752808988764,8.0,0.0,True,102,10,1,False,True,terminal,1,invariant
IMS,3rd_test,42,3σ Rule (σ=3.0),three_sigma,aggregate,5,250.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,58.0,,1.098901098901099,1.303370786516854,58.0,0.0,True,102,10,1,False,True,terminal,1,invariant
IMS,3rd_test,42,"EWMA (λ=0.2, k=3.0)",ewma,aggregate,5,250.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,24.666666666666668,19.833333333333332,0.0,0.5543071161048689,24.666666666666668,0.0,True,102,10,1,False,True,terminal,1,invariant
IMS,3rd_test,42,"CUSUM (k=0.5, h=5.0)",cusum,aggregate,5,250.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,24.666666666666668,19.833333333333332,0.0,0.5543071161048689,24.666666666666668,0.0,True,102,10,1,False,True,terminal,1,invariant
IMS,3rd_test,42,Hotelling T²,hotelling_t2,aggregate,5,250.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,148.35,,5.4945054945054945,3.333707865168539,148.35,0.0,True,102,10,1,False,True,terminal,1,invariant
IMS,3rd_test,42,Isolation Forest,isolation_forest,aggregate,5,250.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,58.0,,1.098901098901099,1.303370786516854,58.0,0.0,True,102,10,1,False,True,terminal,1,invariant
IMS,3rd_test,42,RMS-Trend (kσ),rms_trend,aggregate,10,500.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,3.8333333333333335,40.666666666666664,0.0,0.08614232209737828,3.8333333333333335,0.0,True,51,10,1,False,True,terminal,1,invariant
IMS,3rd_test,42,3σ Rule (σ=3.0),three_sigma,aggregate,10,500.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,37.166666666666664,7.333333333333333,0.0,0.8352059925093632,37.166666666666664,0.0,True,51,10,1,False,True,terminal,1,invariant
IMS,3rd_test,42,"EWMA (λ=0.2, k=3.0)",ewma,aggregate,10,500.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,20.5,24.0,0.0,0.4606741573033708,20.5,0.0,True,51,10,1,False,True,terminal,1,invariant
IMS,3rd_test,42,"CUSUM (k=0.5, h=5.0)",cusum,aggregate,10,500.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,20.5,24.0,0.0,0.4606741573033708,20.5,0.0,True,51,10,1,False,True,terminal,1,invariant
IMS,3rd_test,42,Hotelling T²,hotelling_t2,aggregate,10,500.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,144.18333333333334,,6.666666666666667,3.2400749063670413,144.18333333333334,0.0,True,51,10,1,False,True,terminal,1,invariant
IMS,3rd_test,42,Isolation Forest,isolation_forest,aggregate,10,500.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,20.5,24.0,0.0,0.4606741573033708,20.5,0.0,True,51,10,1,False,True,terminal,1,invariant
IMS,3rd_test,42,RMS-Trend (kσ),rms_trend,aggregate,20,1000.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,1.3333333333333333,43.166666666666664,0.0,0.029962546816479398,1.3333333333333333,0.0,True,26,10,1,False,True,terminal,1,invariant
IMS,3rd_test,42,3σ Rule (σ=3.0),three_sigma,aggregate,20,1000.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,37.166666666666664,7.333333333333333,0.0,0.8352059925093632,37.166666666666664,0.0,True,26,10,1,False,True,terminal,1,invariant
IMS,3rd_test,42,"EWMA (λ=0.2, k=3.0)",ewma,aggregate,20,1000.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,20.5,24.0,0.0,0.4606741573033708,20.5,0.0,True,26,10,1,False,True,terminal,1,invariant
IMS,3rd_test,42,"CUSUM (k=0.5, h=5.0)",cusum,aggregate,20,1000.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,20.5,24.0,0.0,0.4606741573033708,20.5,0.0,True,26,10,1,False,True,terminal,1,invariant
IMS,3rd_test,42,Hotelling T²,hotelling_t2,aggregate,20,1000.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,327.51666666666665,,54.54545454545454,7.359925093632959,327.51666666666665,0.0,False,26,10,1,False,True,terminal,1,invariant
IMS,3rd_test,42,Isolation Forest,isolation_forest,aggregate,20,1000.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,20.5,24.0,0.0,0.4606741573033708,20.5,0.0,True,26,10,1,False,True,terminal,1,invariant
IMS,3rd_test,42,RMS-Trend (kσ),rms_trend,decimate,1,50.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,9.666666666666666,34.833333333333336,0.0,0.21722846441947563,9.666666666666666,0.0,True,506,10,1,False,True,terminal,1,invariant
IMS,3rd_test,42,3σ Rule (σ=3.0),three_sigma,decimate,1,50.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,59.666666666666664,,0.4405286343612335,1.3408239700374531,59.666666666666664,0.0,True,506,10,1,False,True,terminal,1,invariant
IMS,3rd_test,42,"EWMA (λ=0.2, k=3.0)",ewma,decimate,1,50.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,28.0,16.5,0.0,0.6292134831460674,28.0,0.0,True,506,10,1,False,True,terminal,1,invariant
IMS,3rd_test,42,"CUSUM (k=0.5, h=5.0)",cusum,decimate,1,50.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,26.333333333333332,18.166666666666668,0.0,0.5917602996254682,26.333333333333332,0.0,True,506,10,1,False,True,terminal,1,invariant
IMS,3rd_test,42,Hotelling T²,hotelling_t2,decimate,1,50.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,320.85,,6.167400881057269,7.210112359550562,320.85,0.0,True,506,10,1,False,True,terminal,1,invariant
IMS,3rd_test,42,Isolation Forest,isolation_forest,decimate,1,50.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,320.85,,2.2026431718061676,7.210112359550562,320.85,0.0,True,506,10,1,False,True,terminal,1,invariant
IMS,3rd_test,42,RMS-Trend (kσ),rms_trend,decimate,2,100.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,3.0,41.5,0.0,0.06741573033707865,3.0,0.0,True,253,10,1,False,True,terminal,1,invariant
IMS,3rd_test,42,3σ Rule (σ=3.0),three_sigma,decimate,2,100.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,59.666666666666664,,0.4405286343612335,1.3408239700374531,59.666666666666664,0.0,True,253,10,1,False,True,terminal,1,invariant
IMS,3rd_test,42,"EWMA (λ=0.2, k=3.0)",ewma,decimate,2,100.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,26.333333333333332,18.166666666666668,0.0,0.5917602996254682,26.333333333333332,0.0,True,253,10,1,False,True,terminal,1,invariant
IMS,3rd_test,42,"CUSUM (k=0.5, h=5.0)",cusum,decimate,2,100.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,26.333333333333332,18.166666666666668,0.0,0.5917602996254682,26.333333333333332,0.0,True,253,10,1,False,True,terminal,1,invariant
IMS,3rd_test,42,Hotelling T²,hotelling_t2,decimate,2,100.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,320.01666666666665,,7.929515418502203,7.191385767790262,320.01666666666665,0.0,True,253,10,1,False,True,terminal,1,invariant
IMS,3rd_test,42,Isolation Forest,isolation_forest,decimate,2,100.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,315.01666666666665,,1.3215859030837005,7.079026217228464,315.01666666666665,0.0,True,253,10,1,False,True,terminal,1,invariant
IMS,3rd_test,42,RMS-Trend (kσ),rms_trend,decimate,5,250.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,3.0,41.5,0.0,0.06741573033707865,3.0,0.0,True,102,10,1,False,True,terminal,1,invariant
IMS,3rd_test,42,3σ Rule (σ=3.0),three_sigma,decimate,5,250.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,32.166666666666664,12.333333333333334,0.0,0.7228464419475655,32.166666666666664,0.0,True,102,10,1,False,True,terminal,1,invariant
IMS,3rd_test,42,"EWMA (λ=0.2, k=3.0)",ewma,decimate,5,250.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,28.0,16.5,0.0,0.6292134831460674,28.0,0.0,True,102,10,1,False,True,terminal,1,invariant
IMS,3rd_test,42,"CUSUM (k=0.5, h=5.0)",cusum,decimate,5,250.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,23.833333333333332,20.666666666666668,0.0,0.5355805243445693,23.833333333333332,0.0,True,102,10,1,False,True,terminal,1,invariant
IMS,3rd_test,42,Hotelling T²,hotelling_t2,decimate,5,250.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,314.18333333333334,,5.434782608695652,7.060299625468165,314.18333333333334,0.0,True,102,10,1,False,True,terminal,1,invariant
IMS,3rd_test,42,Isolation Forest,isolation_forest,decimate,5,250.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,57.166666666666664,,1.0869565217391304,1.2846441947565543,57.166666666666664,0.0,True,102,10,1,False,True,terminal,1,invariant
IMS,3rd_test,42,RMS-Trend (kσ),rms_trend,decimate,10,500.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,3.0,41.5,0.0,0.06741573033707865,3.0,0.0,True,51,10,1,False,True,terminal,1,invariant
IMS,3rd_test,42,3σ Rule (σ=3.0),three_sigma,decimate,10,500.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,28.0,16.5,0.0,0.6292134831460674,28.0,0.0,True,51,10,1,False,True,terminal,1,invariant
IMS,3rd_test,42,"EWMA (λ=0.2, k=3.0)",ewma,decimate,10,500.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,28.0,16.5,0.0,0.6292134831460674,28.0,0.0,True,51,10,1,False,True,terminal,1,invariant
IMS,3rd_test,42,"CUSUM (k=0.5, h=5.0)",cusum,decimate,10,500.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,19.666666666666668,24.833333333333332,0.0,0.4419475655430712,19.666666666666668,0.0,True,51,10,1,False,True,terminal,1,invariant
IMS,3rd_test,42,Hotelling T²,hotelling_t2,decimate,10,500.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,53.0,,4.3478260869565215,1.1910112359550562,53.0,0.0,True,51,10,1,False,True,terminal,1,invariant
IMS,3rd_test,42,Isolation Forest,isolation_forest,decimate,10,500.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,19.666666666666668,24.833333333333332,0.0,0.4419475655430712,19.666666666666668,0.0,True,51,10,1,False,True,terminal,1,invariant
IMS,3rd_test,42,RMS-Trend (kσ),rms_trend,decimate,20,1000.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,3.0,41.5,0.0,0.06741573033707865,3.0,0.0,True,26,10,1,False,True,terminal,1,invariant
IMS,3rd_test,42,3σ Rule (σ=3.0),three_sigma,decimate,20,1000.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,53.0,,4.3478260869565215,1.1910112359550562,53.0,0.0,True,26,10,1,False,True,terminal,1,invariant
IMS,3rd_test,42,"EWMA (λ=0.2, k=3.0)",ewma,decimate,20,1000.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,19.666666666666668,24.833333333333332,0.0,0.4419475655430712,19.666666666666668,0.0,True,26,10,1,False,True,terminal,1,invariant
IMS,3rd_test,42,"CUSUM (k=0.5, h=5.0)",cusum,decimate,20,1000.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,19.666666666666668,24.833333333333332,0.0,0.4419475655430712,19.666666666666668,0.0,True,26,10,1,False,True,terminal,1,invariant
IMS,3rd_test,42,Hotelling T²,hotelling_t2,decimate,20,1000.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,310.01666666666665,,34.78260869565217,6.966666666666666,310.01666666666665,0.0,False,26,10,1,False,True,terminal,1,invariant
IMS,3rd_test,42,Isolation Forest,isolation_forest,decimate,20,1000.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,19.666666666666668,24.833333333333332,0.0,0.4419475655430712,19.666666666666668,0.0,True,26,10,1,False,True,terminal,1,invariant
IMS,1st_test,42,RMS-Trend (kσ),rms_trend,aggregate,1,50.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,0.0,,0.0,0.0,0.0,0.0,False,172,10,3,False,True,terminal,3,invariant
IMS,1st_test,42,3σ Rule (σ=3.0),three_sigma,aggregate,1,50.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,108.69888888888889,,41.81818181818181,8.437898913230981,108.69888888888889,0.0,False,172,10,3,False,True,terminal,3,invariant
IMS,1st_test,42,"EWMA (λ=0.2, k=3.0)",ewma,aggregate,1,50.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,152.23222222222222,,63.63636363636363,11.817233051578404,152.23222222222222,0.0,False,172,10,3,False,True,terminal,3,invariant
IMS,1st_test,42,"CUSUM (k=0.5, h=5.0)",cusum,aggregate,1,50.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,114.93222222222222,,57.57575757575758,8.921769880972917,114.93222222222222,0.0,False,172,10,3,False,True,terminal,3,invariant
IMS,1st_test,42,Hotelling T²,hotelling_t2,aggregate,1,50.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,152.23222222222222,,65.45454545454545,11.817233051578404,152.23222222222222,0.0,False,172,10,3,False,True,terminal,3,invariant
IMS,1st_test,42,Isolation Forest,isolation_forest,aggregate,1,50.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,152.23222222222222,,72.72727272727273,11.817233051578404,152.23222222222222,0.0,False,172,10,3,False,True,terminal,3,invariant
IMS,1st_test,42,RMS-Trend (kσ),rms_trend,aggregate,2,100.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,92.89888888888889,,24.390243902439025,7.2114024495428675,92.89888888888889,0.0,False,86,10,3,False,True,terminal,3,invariant
IMS,1st_test,42,3σ Rule (σ=3.0),three_sigma,aggregate,2,100.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,112.43222222222222,,46.34146341463415,8.727703984819735,112.43222222222222,0.0,False,86,10,3,False,True,terminal,3,invariant
IMS,1st_test,42,"EWMA (λ=0.2, k=3.0)",ewma,aggregate,2,100.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,117.43222222222222,,59.756097560975604,9.115835777126101,117.43222222222222,0.0,False,86,10,3,False,True,terminal,3,invariant
IMS,1st_test,42,"CUSUM (k=0.5, h=5.0)",cusum,aggregate,2,100.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,114.0988888888889,,57.3170731707317,8.857081248921856,114.0988888888889,0.0,False,86,10,3,False,True,terminal,3,invariant
IMS,1st_test,42,Hotelling T²,hotelling_t2,aggregate,2,100.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,156.39888888888888,,73.17073170731707,12.140676211833707,156.39888888888888,0.0,False,86,10,3,False,True,terminal,3,invariant
IMS,1st_test,42,Isolation Forest,isolation_forest,aggregate,2,100.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,148.06555555555556,,65.85365853658537,11.493789891323098,148.06555555555556,0.0,False,86,10,3,False,True,terminal,3,invariant
IMS,1st_test,42,RMS-Trend (kσ),rms_trend,aggregate,5,250.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,0.0,,0.0,0.0,0.0,0.0,False,35,10,3,False,True,terminal,3,invariant
IMS,1st_test,42,3σ Rule (σ=3.0),three_sigma,aggregate,5,250.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,107.86555555555556,,54.54545454545454,8.37321028117992,107.86555555555556,0.0,False,35,10,3,False,True,terminal,3,invariant
IMS,1st_test,42,"EWMA (λ=0.2, k=3.0)",ewma,aggregate,5,250.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,114.0988888888889,,57.57575757575758,8.857081248921856,114.0988888888889,0.0,False,35,10,3,False,True,terminal,3,invariant
IMS,1st_test,42,"CUSUM (k=0.5, h=5.0)",cusum,aggregate,5,250.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,114.0988888888889,,57.57575757575758,8.857081248921856,114.0988888888889,0.0,False,35,10,3,False,True,terminal,3,invariant
IMS,1st_test,42,Hotelling T²,hotelling_t2,aggregate,5,250.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,154.73222222222222,,78.78787878787878,12.011298947731586,154.73222222222222,0.0,False,35,10,3,False,True,terminal,3,invariant
IMS,1st_test,42,Isolation Forest,isolation_forest,aggregate,5,250.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,118.26555555555555,,60.60606060606061,9.18052440917716,118.26555555555555,0.0,False,35,10,3,False,True,terminal,3,invariant
IMS,1st_test,42,RMS-Trend (kσ),rms_trend,aggregate,10,500.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,0.0,,0.0,0.0,0.0,0.0,False,18,10,3,False,True,terminal,3,invariant
IMS,1st_test,42,3σ Rule (σ=3.0),three_sigma,aggregate,10,500.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,101.23222222222222,,52.94117647058824,7.858288770053476,101.23222222222222,0.0,False,18,10,3,False,True,terminal,3,invariant
IMS,1st_test,42,"EWMA (λ=0.2, k=3.0)",ewma,aggregate,10,500.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,114.0988888888889,,58.82352941176471,8.857081248921856,114.0988888888889,0.0,False,18,10,3,False,True,terminal,3,invariant
IMS,1st_test,42,"CUSUM (k=0.5, h=5.0)",cusum,aggregate,10,500.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,114.0988888888889,,58.82352941176471,8.857081248921856,114.0988888888889,0.0,False,18,10,3,False,True,terminal,3,invariant
IMS,1st_test,42,Hotelling T²,hotelling_t2,aggregate,10,500.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,154.73222222222222,,82.35294117647058,12.011298947731586,154.73222222222222,0.0,False,18,10,3,False,True,terminal,3,invariant
IMS,1st_test,42,Isolation Forest,isolation_forest,aggregate,10,500.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,114.0988888888889,,58.82352941176471,8.857081248921856,114.0988888888889,0.0,False,18,10,3,False,True,terminal,3,invariant
IMS,1st_test,42,RMS-Trend (kσ),rms_trend,aggregate,20,1160.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,0.0,,0.0,0.0,0.0,0.0,False,9,10,3,False,True,terminal,3,invariant
IMS,1st_test,42,3σ Rule (σ=3.0),three_sigma,aggregate,20,1160.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,101.23222222222222,,62.5,7.858288770053476,101.23222222222222,0.0,False,9,10,3,False,True,terminal,3,invariant
IMS,1st_test,42,"EWMA (λ=0.2, k=3.0)",ewma,aggregate,20,1160.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,101.23222222222222,,62.5,7.858288770053476,101.23222222222222,0.0,False,9,10,3,False,True,terminal,3,invariant
IMS,1st_test,42,"CUSUM (k=0.5, h=5.0)",cusum,aggregate,20,1160.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,101.23222222222222,,62.5,7.858288770053476,101.23222222222222,0.0,False,9,10,3,False,True,terminal,3,invariant
IMS,1st_test,42,Hotelling T²,hotelling_t2,aggregate,20,1160.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,178.13222222222223,,100.0,13.827755735725376,0.0,100.0,False,9,10,3,False,True,terminal,3,invariant
IMS,1st_test,42,Isolation Forest,isolation_forest,aggregate,20,1160.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,101.23222222222222,,37.5,7.858288770053476,101.23222222222222,0.0,False,9,10,3,False,True,terminal,3,invariant
