dataset,run,seed,method,short_name,mode,factor,effective_interval_min,t_onset,t_fail,max_lead_hours,lead_time_hours,detection_delay_hours,far_preonset_pct,lead_norm,vlt_legacy_hours,far_legacy_pct,valid_alarm,n_test_windows,window_rows,persistence_windows,window_floored,control,onset_method,onset_indicator,feature_mode
ONGC,LPC,42,"EWMA (λ=0.2, k=3.0)",ewma,aggregate,5,1.0,2023-11-12 18:03:11,2023-11-13 09:46:00,15.71,35.28333333333333,,82.0186598812553,2.245399423712634,0.0,96.26168224299066,False,2135,3,2,True,False,terminal,pca1,load_pipeline (invariant)
ONGC,LPC,42,"CUSUM (k=0.5, h=5.0)",cusum,aggregate,5,1.0,2023-11-12 18:03:11,2023-11-13 09:46:00,15.71,33.833333333333336,,92.28159457167091,2.1531227350669093,0.0,14.953271028037381,False,2135,3,2,True,False,terminal,pca1,load_pipeline (invariant)
ONGC,LPC,42,Hotelling T²,hotelling_t2,aggregate,5,1.0,2023-11-12 18:03:11,2023-11-13 09:46:00,15.71,34.9,,8.142493638676845,2.2210044370591664,0.0,12.149532710280374,True,2135,3,2,True,False,terminal,pca1,load_pipeline (invariant)
ONGC,LPC,42,Isolation Forest,isolation_forest,aggregate,5,1.0,2023-11-12 18:03:11,2023-11-13 09:46:00,15.71,35.35,,27.31128074639525,2.2496420300871502,0.0,35.51401869158878,False,2135,3,2,True,False,terminal,pca1,load_pipeline (invariant)
ONGC,LPC,42,Deep SVDD,deep_svdd,aggregate,5,1.0,2023-11-12 18:03:11,2023-11-13 09:46:00,15.71,0.0,,0.0,0.0,0.0,0.0,False,2135,3,2,True,False,terminal,pca1,load_pipeline (invariant)
ONGC,LPC,42,LSTM-Autoencoder,lstm_ae,aggregate,5,1.0,2023-11-12 18:03:11,2023-11-13 09:46:00,15.71,34.86666666666667,,97.20101781170484,2.2188831338719086,0.0,72.89719626168224,False,2135,3,2,True,False,terminal,pca1,load_pipeline (invariant)
ONGC,LPC,42,TCN-Autoencoder,tcn,aggregate,5,1.0,2023-11-12 18:03:11,2023-11-13 09:46:00,15.71,34.86666666666667,,94.65648854961832,2.2188831338719086,0.0,72.89719626168224,False,2135,3,2,True,False,terminal,pca1,load_pipeline (invariant)
ONGC,LPC,42,Transformer-AD,transformer_ad,aggregate,5,1.0,2023-11-12 18:03:11,2023-11-13 09:46:00,15.71,34.86666666666667,,82.27311280746396,2.2188831338719086,0.0,72.89719626168224,False,2135,3,2,True,False,terminal,pca1,load_pipeline (invariant)
ONGC,LPC,42,RMS-Trend (kσ),rms_trend,aggregate,10,2.0,2023-11-12 18:03:11,2023-11-13 09:46:00,15.71,22.7,,0.5084745762711864,1.4446074705227243,22.7,0.0,True,1068,3,1,True,False,terminal,pca1,load_pipeline (invariant)
ONGC,LPC,42,3σ Rule (σ=3.0),three_sigma,aggregate,10,2.0,2023-11-12 18:03:11,2023-11-13 09:46:00,15.71,35.36666666666667,,44.57627118644068,2.2507026816807794,0.0,100.0,False,1068,3,1,True,False,terminal,pca1,load_pipeline (invariant)
