run,kind,method,sigma_k,onset,onset_pct,max_lead_hours,run_span_hours
Bearing1_2,rms_max,cusum,5.0,2019-01-01 00:59:00,36.875,1.6833333333333333,2.6666666666666665
Bearing1_2,rms_kurt,terminal,3.0,2019-01-01 02:29:00,93.125,0.18333333333333332,2.6666666666666665
Bearing1_2,rms_kurt,terminal,4.0,,,,2.6666666666666665
Bearing1_2,rms_kurt,terminal,5.0,,,,2.6666666666666665
Bearing1_2,rms_kurt,sigma,3.0,2019-01-01 02:29:00,93.125,0.18333333333333332,2.6666666666666665
Bearing1_2,rms_kurt,sigma,4.0,,,,2.6666666666666665
Bearing1_2,rms_kurt,sigma,5.0,,,,2.6666666666666665
Bearing1_2,rms_kurt,cusum,3.0,2019-01-01 00:59:00,36.875,1.6833333333333333,2.6666666666666665
Bearing1_2,rms_kurt,cusum,4.0,2019-01-01 00:59:00,36.875,1.6833333333333333,2.6666666666666665
Bearing1_2,rms_kurt,cusum,5.0,2019-01-01 00:59:00,36.875,1.6833333333333333,2.6666666666666665
Bearing1_2,pca1,terminal,3.0,2019-01-01 02:30:00,93.75,0.16666666666666666,2.6666666666666665
Bearing1_2,pca1,terminal,4.0,,,,2.6666666666666665
Bearing1_2,pca1,terminal,5.0,,,,2.6666666666666665
Bearing1_2,pca1,sigma,3.0,2019-01-01 02:30:00,93.75,0.16666666666666666,2.6666666666666665
Bearing1_2,pca1,sigma,4.0,,,,2.6666666666666665
Bearing1_2,pca1,sigma,5.0,,,,2.6666666666666665
Bearing1_2,pca1,cusum,3.0,2019-01-01 01:06:00,41.25,1.5666666666666667,2.6666666666666665
Bearing1_2,pca1,cusum,4.0,2019-01-01 01:06:00,41.25,1.5666666666666667,2.6666666666666665
Bearing1_2,pca1,cusum,5.0,2019-01-01 01:06:00,41.25,1.5666666666666667,2.6666666666666665
Bearing1_3,rms_mean,terminal,3.0,2019-01-01 01:20:00,50.955414012738856,1.2833333333333334,2.6166666666666667
Bearing1_3,rms_mean,terminal,4.0,2019-01-01 01:29:00,56.68789808917197,1.1333333333333333,2.6166666666666667
Bearing1_3,rms_mean,terminal,5.0,2019-01-01 01:32:00,58.59872611464968,1.0833333333333333,2.6166666666666667
Bearing1_3,rms_mean,sigma,3.0,2019-01-01 01:20:00,50.955414012738856,1.2833333333333334,2.6166666666666667
Bearing1_3,rms_mean,sigma,4.0,2019-01-01 01:29:00,56.68789808917197,1.1333333333333333,2.6166666666666667
Bearing1_3,rms_mean,sigma,5.0,2019-01-01 01:32:00,58.59872611464968,1.0833333333333333,2.6166666666666667
Bearing1_3,rms_mean,cusum,3.0,2019-01-01 00:59:00,37.5796178343949,1.6333333333333333,2.6166666666666667
Bearing1_3,rms_mean,cusum,4.0,2019-01-01 00:59:00,37.5796178343949,1.6333333333333333,2.6166666666666667
Bearing1_3,rms_mean,cusum,5.0,2019-01-01 00:59:00,37.5796178343949,1.6333333333333333,2.6166666666666667
Bearing1_3,rms_max,terminal,3.0,2019-01-01 01:22:00,52.22929936305732,1.25,2.6166666666666667
Bearing1_3,rms_max,terminal,4.0,2019-01-01 01:29:00,56.68789808917197,1.1333333333333333,2.6166666666666667
Bearing1_3,rms_max,terminal,5.0,2019-01-01 01:32:00,58.59872611464968,1.0833333333333333,2.6166666666666667
Bearing1_3,rms_max,sigma,3.0,2019-01-01 01:22:00,52.22929936305732,1.25,2.6166666666666667
Bearing1_3,rms_max,sigma,4.0,2019-01-01 01:29:00,56.68789808917197,1.1333333333333333,2.6166666666666667
Bearing1_3,rms_max,sigma,5.0,2019-01-01 01:32:00,58.59872611464968,1.0833333333333333,2.6166666666666667
