dataset,bearing,train_fraction,method,short_name,n_train_windows,lead_time_hours,far_preonset_pct,valid_alarm,na
FEMTO,Bearing1_2,0.5,Hotelling T²,hotelling_t2,86,0.125,1.6129032258064515,True,False
FEMTO,Bearing1_2,0.5,Isolation Forest,isolation_forest,86,0.125,1.6129032258064515,True,False
FEMTO,Bearing1_2,0.5,Deep SVDD,deep_svdd,86,0.0,0.0,False,False
FEMTO,Bearing1_2,0.5,LSTM-Autoencoder,lstm_ae,86,0.1388888888888889,3.225806451612903,True,False
FEMTO,Bearing1_2,0.5,TCN-Autoencoder,tcn,86,0.5694444444444444,11.29032258064516,False,False
FEMTO,Bearing1_2,0.5,Transformer-AD,transformer_ad,86,0.18055555555555555,8.064516129032258,True,False
FEMTO,Bearing1_2,0.6,RMS-Trend (kσ),rms_trend,86,0.0,0.0,False,False
FEMTO,Bearing1_2,0.6,3σ Rule (σ=3.0),three_sigma,86,0.125,1.6129032258064515,True,False
FEMTO,Bearing1_2,0.6,"EWMA (λ=0.2, k=3.0)",ewma,86,0.125,1.6129032258064515,True,False
FEMTO,Bearing1_2,0.6,"CUSUM (k=0.5, h=5.0)",cusum,86,0.125,1.6129032258064515,True,False
FEMTO,Bearing1_2,0.6,Hotelling T²,hotelling_t2,86,0.125,1.6129032258064515,True,False
FEMTO,Bearing1_2,0.6,Isolation Forest,isolation_forest,86,0.125,1.6129032258064515,True,False
FEMTO,Bearing1_2,0.6,Deep SVDD,deep_svdd,86,0.0,0.0,False,False
FEMTO,Bearing1_2,0.6,LSTM-Autoencoder,lstm_ae,86,0.1388888888888889,3.225806451612903,True,False
FEMTO,Bearing1_2,0.6,TCN-Autoencoder,tcn,86,0.5694444444444444,11.29032258064516,False,False
FEMTO,Bearing1_2,0.6,Transformer-AD,transformer_ad,86,0.18055555555555555,8.064516129032258,True,False
FEMTO,Bearing2_1,0.2,RMS-Trend (kσ),rms_trend,90,0.18055555555555555,0.0,True,False
FEMTO,Bearing2_1,0.2,3σ Rule (σ=3.0),three_sigma,90,0.8055555555555556,17.543859649122805,False,False
FEMTO,Bearing2_1,0.2,"EWMA (λ=0.2, k=3.0)",ewma,90,0.8472222222222222,29.82456140350877,False,False
FEMTO,Bearing2_1,0.2,"CUSUM (k=0.5, h=5.0)",cusum,90,0.8472222222222222,78.94736842105263,False,False
FEMTO,Bearing2_1,0.2,Hotelling T²,hotelling_t2,90,0.8055555555555556,22.807017543859647,False,False
FEMTO,Bearing2_1,0.2,Isolation Forest,isolation_forest,90,0.8055555555555556,12.280701754385964,False,False
FEMTO,Bearing2_1,0.2,Deep SVDD,deep_svdd,90,0.0,0.0,False,False
FEMTO,Bearing2_1,0.2,LSTM-Autoencoder,lstm_ae,90,1.0138888888888888,100.0,False,False
FEMTO,Bearing2_1,0.2,TCN-Autoencoder,tcn,90,1.0138888888888888,100.0,False,False
FEMTO,Bearing2_1,0.2,Transformer-AD,transformer_ad,90,0.6111111111111112,43.859649122807014,False,False
FEMTO,Bearing2_1,0.3,RMS-Trend (kσ),rms_trend,90,0.18055555555555555,10.0,True,False
FEMTO,Bearing2_1,0.3,3σ Rule (σ=3.0),three_sigma,90,0.8055555555555556,30.0,False,False
FEMTO,Bearing2_1,0.3,"EWMA (λ=0.2, k=3.0)",ewma,90,0.8472222222222222,42.857142857142854,False,False
FEMTO,Bearing2_1,0.3,"CUSUM (k=0.5, h=5.0)",cusum,90,0.8472222222222222,82.85714285714286,False,False
FEMTO,Bearing2_1,0.3,Hotelling T²,hotelling_t2,90,0.8055555555555556,35.714285714285715,False,False
FEMTO,Bearing2_1,0.3,Isolation Forest,isolation_forest,90,0.8055555555555556,25.71428571428571,False,False
FEMTO,Bearing2_1,0.3,Deep SVDD,deep_svdd,90,0.0,0.0,False,False
FEMTO,Bearing2_1,0.3,LSTM-Autoencoder,lstm_ae,90,1.0138888888888888,100.0,False,False
FEMTO,Bearing2_1,0.3,TCN-Autoencoder,tcn,90,1.0138888888888888,100.0,False,False
FEMTO,Bearing2_1,0.3,Transformer-AD,transformer_ad,90,0.6111111111111112,54.285714285714285,False,False
FEMTO,Bearing2_1,0.4,RMS-Trend (kσ),rms_trend,90,0.18055555555555555,9.859154929577464,True,False
FEMTO,Bearing2_1,0.4,3σ Rule (σ=3.0),three_sigma,90,0.8055555555555556,29.577464788732392,False,False
FEMTO,Bearing2_1,0.4,"EWMA (λ=0.2, k=3.0)",ewma,90,0.8472222222222222,43.66197183098591,False,False
FEMTO,Bearing2_1,0.4,"CUSUM (k=0.5, h=5.0)",cusum,90,0.8472222222222222,83.09859154929578,False,False
FEMTO,Bearing2_1,0.4,Hotelling T²,hotelling_t2,90,0.8055555555555556,36.61971830985916,False,False
FEMTO,Bearing2_1,0.4,Isolation Forest,isolation_forest,90,0.8055555555555556,25.352112676056336,False,False
FEMTO,Bearing2_1,0.4,Deep SVDD,deep_svdd,90,0.0,0.0,False,False
FEMTO,Bearing2_1,0.4,LSTM-Autoencoder,lstm_ae,90,1.0138888888888888,100.0,False,False
FEMTO,Bearing2_1,0.4,TCN-Autoencoder,tcn,90,1.0138888888888888,100.0,False,False
FEMTO,Bearing2_1,0.4,Transformer-AD,transformer_ad,90,0.6111111111111112,54.929577464788736,False,False
FEMTO,Bearing2_1,0.5,RMS-Trend (kσ),rms_trend,90,0.18055555555555555,9.859154929577464,True,False
FEMTO,Bearing2_1,0.5,3σ Rule (σ=3.0),three_sigma,90,0.8055555555555556,29.577464788732392,False,False
FEMTO,Bearing2_1,0.5,"EWMA (λ=0.2, k=3.0)",ewma,90,0.8472222222222222,43.66197183098591,False,False
FEMTO,Bearing2_1,0.5,"CUSUM (k=0.5, h=5.0)",cusum,90,0.8472222222222222,83.09859154929578,False,False
FEMTO,Bearing2_1,0.5,Hotelling T²,hotelling_t2,90,0.8055555555555556,36.61971830985916,False,False
FEMTO,Bearing2_1,0.5,Isolation Forest,isolation_forest,90,0.8055555555555556,25.352112676056336,False,False
FEMTO,Bearing2_1,0.5,Deep SVDD,deep_svdd,90,0.0,0.0,False,False
FEMTO,Bearing2_1,0.5,LSTM-Autoencoder,lstm_ae,90,1.0138888888888888,100.0,False,False
FEMTO,Bearing2_1,0.5,TCN-Autoencoder,tcn,90,1.0138888888888888,100.0,False,False
