short_name,old_min,new_min
cusum,0.0,0.0
deep_svdd,0.0,0.0
ewma,-1.150000000000233,-0.4833333333334622
hotelling_t2,0.8500000000000796,0.350000000000108
isolation_forest,1.1833333333332519,1.1833333333332519
lstm_ae,-4.5000000000001705,0.1833333333333087
one_class_svm,0.4999999999999716,0.1666666666667993
rms_trend,0.0,1.183333333333465
tcn,0.0,0.1833333333333087
three_sigma,0.4999999999999716,0.0
transformer_ad,0.4999999999999716,0.1666666666667993
